67.5719999999993,
,69.478
,66.413
,66.623
,65.377
,66.354
,67.017
,67.013
,65.424
,66.254
,66.3149999999999
,65.8280000000001
,65.793
,65.394
,66.622
,66.889
,65.538
,64.935
,65.336
,64.8260000000002
,65.527
,65.996
,65.458
,66.455
,66.8730000000001
,66.607
,66.2989999999998
,68.3800000000001
,68.568
,68.5040000000001
