0.836924962942861,
0.0519318397859056,
0.633747538346764,
0.97720914037806,
0.965286568933295,
0.322447111021904,
0.362105161203567,
0.86514995422877,
0.085917053219042,
0.459012122373081,
0.543120184723545,
0.0469895870685083,
0.668761577093557,
0.104559424878448,
0.257145274459255,
0.100647339638484,
0.391817171325855,
0.825015951657785,
0.307818089845535,
,0.119959123272461
,0.0883919838919516
,0.836966089318845
,0.717501081789837
,0.229110135339298
,0.769477017267314
0.470531847847631,
,0.855186809350103
,0.147999627700232
,0.407157256023203
,0.155759374896928
