0.501491543770011,
,0.895434994181842
0.825740615431727,
0.704277980795032,
0.634155271851029,
0.406049219902368,
0.984550908058008,
0.0482536525771978,
0.349563778303334,
0.767944635797886,
0.480792287027562,
0.186119440010964,
0.371064481813883,
0.506205835219591,
0.000905594625611794,
0.727788649608506,
0.746084864115096,
0.279802829007902,
0.151206048919514,
0.782788051349634,
0.674216759424136,
0.890167220968879,
0.227781982673511,
0.0861628132888722,
0.871048328451066,
0.851754243606763,
0.411338902691712,
0.674140611268007,
0.0334372302642065,
0.303343978915939,
0.199674486012094,
